Rotation ID,Schools,Sites,Program,Experience,Student Count,Student Slots,Students,Start Date,End Date,Shift Start,Shift End,Total Hours per Person,Days of the Week,Faculty Name,Preceptor Name,Rotation Type,Course,Unit,Status,Cleaned Status,Year,Cohort,School_Cleaned,School Avg Hour per Person
384881,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"10382, 10384, 10374, 10418, 10388, 10407",7/19/23,7/26/23,7:00:00,19:00:00,24,Wed,ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NRSG 393 - Mental Health Practicum,Behavioral Health (acute) - 1800,Archived (Completed),Completed,2023,Fall 2023,Emory University,60.77
385134,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Cohort Rotation,6,8,"11142, 11143, 11144, 11145, 11146, 11147",12/1/23,12/16/23,7:00:00,19:00:00,96,,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NRSG 360D - Acute and Chronic Care II Adult and Geriatric Practicum,3rd floor: med-surg,Archived (Completed),Completed,2023,Fall 2023,Emory University,60.77
385138,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Cohort Rotation,6,8,"11148, 11149, 11150, 11151, 11152, 11153",12/1/23,12/16/23,0:00:00,23:59:00,96,,"ID Missing, ID Missing, ID Missing",No Preceptor Assigned,MedSurg - Acute Care,NRSG 360D - Acute and Chronic Care II Adult and Geriatric Practicum,6N: medical cardiology,Archived (Completed),Completed,2023,Fall 2023,Emory University,60.77
385139,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,5,8,"11154, 11155, 11156, 11157, 11158",12/1/23,12/16/23,7:00:00,19:00:00,96,,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NRSG 360D - Acute and Chronic Care II Adult and Geriatric Practicum,7T: Surgical,Archived (Completed),Completed,2023,Fall 2023,Emory University,60.77
385141,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,5,8,"11159, 11160, 11161, 11162, 11163",12/1/23,12/16/23,7:00:00,19:00:00,96,,"ID Missing, ID Missing, ID Missing",No Preceptor Assigned,MedSurg - Acute Care,NRSG 360D - Acute and Chronic Care II Adult and Geriatric Practicum,72: Med/Surg,Archived (Completed),Completed,2023,Fall 2023,Emory University,60.77
385145,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,5,8,"11164, 11165, 11166, 11167, 11168",12/1/23,12/16/23,0:00:00,23:59:00,96,,"ID Missing, ID Missing, ID Missing",No Preceptor Assigned,MedSurg - Acute Care,NRSG 360D - Acute and Chronic Care II Adult and Geriatric Practicum,3E heart failure,Archived (Completed),Completed,2023,Fall 2023,Emory University,60.77
386557,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Cohort Rotation,5,6,"10406, 10378, 10409, 10411, 10419",5/18/23,8/3/23,7:00:00,19:00:00,60,Thu,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,General Medical - 4500,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
387234,Kennesaw State University - Nursing,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"11172, 11173, 11174, 11175, 11176, 11177, 11178, 11179",10/4/23,11/19/23,6:30:00,13:00:00,46,Fri,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,3209 - Holistic Nursing,4S,Archived (Completed),Completed,2023,Fall 2023,Kennesaw State University,57.17
387269,Kennesaw State University - Nursing,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,7,8,"11180, 11181, 11182, 11183, 11184, 11185, 11186",9/5/23,12/3/23,6:30:00,15:00:00,96,Thu,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,3313 - Adult Health,4S ortho,Archived (Completed),Completed,2023,Fall 2023,Kennesaw State University,57.17
387541,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,4,6,"11187, 10461, 11188, 10449",5/18/23,8/3/23,7:00:00,19:00:00,60,Thu,"ID Missing, ID Missing, ID Missing",No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,9T: Bone Marrow Transplant,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
387543,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Cohort Rotation,5,6,"10356, 10354, 10410, 10369, 10355",5/13/23,8/5/23,7:00:00,19:00:00,60,Sat,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,Stroke Telemetry - 4400,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
387545,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,6,6,"10382, 10384, 10374, 10418, 10388, 10407",5/13/23,8/5/23,7:00:00,19:00:00,60,Sat,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,9T: Bone Marrow Transplant,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
390939,Georgia Gwinnett College,Emory University Hospital at Wesley Woods,Nursing,Cohort Rotation,0,8,No Students Assigned,10/17/23,11/14/23,7:00:00,15:00:00,32,"Mon, Tue, Sat, Sun",ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NURS 4020 - Wellness & Illness III,Inpatient Psych,Archived (Completed),Completed,2023,Fall 2023,Georgia Gwinnett College,40.0
390945,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"10380, 10363, 10362, 10383, 10385, 10360",7/5/23,7/12/23,7:00:00,19:00:00,24,Wed,ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NRSG 393 - Mental Health Practicum,Behavioral Health (acute) - 1800,Archived (Completed),Completed,2023,Fall 2023,Emory University,60.77
391504,Emory University - SON Pre-licensure,Emory University Hospital at Wesley Woods,Nursing,Cohort Rotation,4,6,"11187, 10461, 11188, 10449",7/23/23,7/30/23,7:00:00,19:00:00,24,Sun,ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NRSG 393 Practicum - Mental Health Practicum,Inpatient Psych,Archived (Completed),Completed,2023,Fall 2023,Emory University,60.77
391506,Emory University - SON Pre-licensure,Emory University Hospital at Wesley Woods,Nursing,Cohort Rotation,3,8,"10286, 11140, 11131",6/11/23,6/18/23,7:00:00,19:00:00,24,Sun,ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NRSG 393 Practicum - Mental Health Practicum,Inpatient Psych,Archived (Completed),Completed,2023,Spring 2023,Emory University,60.77
393050,University of North Georgia - Nursing,Emory Johns Creek Hospital,Nursing,Cohort Rotation,5,5,"11217, 11218, 11219, 11220, 11221",9/1/23,11/10/23,6:30:00,18:30:00,72,Fri,ID Missing,No Preceptor Assigned,Perinatal - OB,N3804 - Nursing Care of the Childbearing Family,"Maternity: M/B, L&D, NICU",Archived (Completed),Completed,2023,Fall 2023,University Of North Georgia,76.8
393051,University of North Georgia - Nursing,Emory Johns Creek Hospital,Nursing,Cohort Rotation,4,6,"11222, 11223, 11224, 11225",9/8/23,11/17/23,6:30:00,18:30:00,72,Fri,ID Missing,No Preceptor Assigned,Perinatal - OB,N3804 - Nursing Care of the Childbearing Family,"Maternity: M/B, L&D, NICU",Archived (Completed),Completed,2023,Fall 2023,University Of North Georgia,76.8
395159,Georgia State University - SON - Undergraduate,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"11228, 11229, 11230, 11231, 11232, 11233",8/20/23,10/8/23,6:30:00,19:00:00,84,Sat,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NURS 3510 - Med Surg,General Surgery - 3400,Archived (Completed),Completed,2023,Fall 2023,Georgia State University,59.16
395212,University of North Georgia - Nursing,Emory Johns Creek Hospital,Nursing,Cohort Rotation,5,6,"11234, 11235, 11236, 11237, 11238",8/28/23,10/2/23,6:30:00,18:30:00,72,Mon,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,N3705 - Adult Health I,3rd floor: med-surg,Archived (Completed),Completed,2023,Fall 2023,University Of North Georgia,76.8
395213,University of North Georgia - Nursing,Emory Johns Creek Hospital,Nursing,Cohort Rotation,5,6,"11234, 11235, 11236, 11237, 11239",10/23/23,12/4/23,6:30:00,18:30:00,72,Mon,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,N4405 - Adult Health II,3rd floor: med-surg,Archived (Completed),Completed,2023,Fall 2023,University Of North Georgia,76.8
395259,Georgia State University - SON - Undergraduate,Emory Decatur Hospital,Nursing,Cohort Rotation,5,6,"11240, 11241, 11242, 11243, 11244",10/14/23,12/5/23,0:00:00,23:59:00,84,Sat,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NURS 3510 - Med Surg,General Surgery - 3400,Archived (Completed),Completed,2023,Fall 2023,Georgia State University,59.16
399129,Chamberlain College of Nursing - Georgia,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"11253, 11254, 11255, 11256, 11257, 10126",9/6/23,9/27/23,7:00:00,13:00:00,48,Wed,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,ICU - 2500,Archived (Completed),Completed,2023,Fall 2023,Chamberlain College of Nursing - Georgia,77.66
399132,Chamberlain College of Nursing - Georgia,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"10866, 10032, 10102, 11258, 11259, 10104",10/4/23,10/25/23,7:00:00,19:00:00,48,Wed,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,ICU - 2500,Archived (Completed),Completed,2023,Fall 2023,Chamberlain College of Nursing - Georgia,77.66
399149,Chamberlain College of Nursing - Georgia,Emory Decatur Hospital,Nursing,Cohort Rotation,5,6,"10153, 10157, 10884, 10180, 11260",11/1/23,11/15/23,7:00:00,19:00:00,48,Wed,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,ICU - 2500,Archived (Completed),Completed,2023,Fall 2023,Chamberlain College of Nursing - Georgia,77.66
399150,Chamberlain College of Nursing - Georgia,Emory Decatur Hospital,Nursing,Cohort Rotation,0,6,No Students Assigned,11/22/23,12/6/23,7:00:00,19:00:00,48,Wed,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,ICU - 2500,Archived (Completed),Completed,2023,Fall 2023,Chamberlain College of Nursing - Georgia,77.66
402602,Georgia State University - SON - Undergraduate,Emory University Hospital at Wesley Woods,Nursing,Cohort Rotation,0,8,No Students Assigned,8/24/23,10/5/23,6:30:00,14:30:00,10,Thu,ID Missing,No Preceptor Assigned,Practicum,NURS 3810 - Mental Health,-no preference-,Archived (Completed),Completed,2023,Fall 2023,Georgia State University,59.16
402603,Georgia State University - SON - Undergraduate,Emory University Hospital At Wesley Woods,Nursing,Cohort Rotation,5,8,"11262, 11263, 11264, 11265, 11266",10/12/23,11/30/23,6:30:00,14:30:00,10,Thu,ID Missing,No Preceptor Assigned,Practicum,NURS 3810 - Mental Health,-no preference-,Archived (Completed),Completed,2023,Fall 2023,Georgia State University,59.16
404356,Emory University - SON Pre-licensure,Emory Hillandale Hospital,Nursing,Cohort Rotation,7,7,"11000, 11047, 11048, 11062, 11111, 11066, 11123",8/22/23,10/3/23,7:00:00,19:00:00,60,Tue,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,4th floor - telemetry,Archived (Completed),Completed,2023,Fall 2023,Emory University,60.77
404357,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,7,7,"11082, 11091, 11129, 11021, 11026, 11125, 10998",8/22/23,10/3/23,7:00:00,19:00:00,60,Tue,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,4W,Archived (Completed),Completed,2023,Fall 2023,Emory University,60.77
404358,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,7,7,"11078, 11036, 11079, 11107, 11017, 11113, 11011",8/22/23,10/3/23,7:00:00,19:00:00,60,Tue,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,6E: CV Stepdown/Heart Transplant,Archived (Completed),Completed,2023,Fall 2023,Emory University,60.77
404359,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,7,7,"11094, 11108, 11065, 11112, 11018, 11085, 11050",8/22/23,10/3/23,7:00:00,19:00:00,60,Tue,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,51: Med-Surg,Archived (Completed),Completed,2023,Fall 2023,Emory University,60.77
404363,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Cohort Rotation,7,7,"11067, 11114, 11087, 11032, 11043, 11099, 11080",8/23/23,10/11/23,7:00:00,19:00:00,60,Wed,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,4th floor: med-surg,Archived (Completed),Completed,2023,Fall 2023,Emory University,60.77
404364,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,7,7,"11061, 11045, 11024, 11002, 11126, 11041, 11075",8/23/23,10/11/23,7:00:00,19:00:00,60,Wed,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,3W,Archived (Completed),Completed,2023,Fall 2023,Emory University,60.77
404365,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,7,7,"11019, 11029, 11086, 11120, 11030, 11042, 11088",8/23/23,10/11/23,7:00:00,19:00:00,60,Wed,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,7T: Surgical,Archived (Completed),Completed,2023,Fall 2023,Emory University,60.77
404367,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Cohort Rotation,4,7,"11068, 11071, 11069, 10418",8/26/23,10/14/23,7:00:00,19:00:00,60,Sat,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,6W oncology,Archived (Completed),Completed,2023,Fall 2023,Emory University,60.77
404368,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,6,7,"11009, 11116, 11130, 11090, 10499, 11119",8/26/23,10/14/23,7:00:00,19:00:00,60,Sat,"ID Missing, ID Missing",No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,6E: CV Stepdown/Heart Transplant,Archived (Completed),Completed,2023,Fall 2023,Emory University,60.77
404369,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,4,7,"11058, 11095, 11098, 10389",8/26/23,10/14/23,7:00:00,19:00:00,60,Sat,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,7T: Surgical,Archived (Completed),Completed,2023,Fall 2023,Emory University,60.77
404395,Emory University - SON Pre-licensure,Emory Hillandale Hospital,Nursing,Cohort Rotation,6,7,"11013, 11046, 11092, 11057, 11110, 11121",10/17/23,12/5/23,7:00:00,19:00:00,60,Tue,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,4th floor - telemetry,Archived (Completed),Completed,2023,Fall 2023,Emory University,60.77
404396,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,6,7,"11073, 11083, 11059, 11012, 11020, 11044",10/17/23,12/5/23,7:00:00,19:00:00,60,Tue,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,4W renal and urology,Archived (Completed),Completed,2023,Fall 2023,Emory University,60.77
404397,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,7,7,"10106, 11001, 10997, 11003, 10996, 11093, 11084",10/17/23,12/5/23,7:00:00,19:00:00,60,Tue,"ID Missing, ID Missing",No Preceptor Assigned,Perinatal - OB,NRSG 391 - Adult and Geriatric Practicum,6E: CV Stepdown/Heart Transplant,Archived (Completed),Completed,2023,Fall 2023,Emory University,60.77
404398,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,6,7,"11081, 11097, 11101, 11007, 11124, 11039",10/17/23,12/5/23,0:00:00,23:59:00,60,Tue,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,51: Med-Surg,Archived (Completed),Completed,2023,Fall 2023,Emory University,60.77
404399,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Cohort Rotation,7,7,"11070, 11028, 11100, 11010, 11096, 11109, 10414",10/11/23,12/6/23,7:00:00,19:00:00,60,Wed,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,4th floor: med-surg,Archived (Completed),Completed,2023,Fall 2023,Emory University,60.77
404400,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,7,7,"11076, 11072, 11034, 11274, 11035, 10345, 10337",10/11/23,12/6/23,7:00:00,19:00:00,60,Wed,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,3W cardiology,Archived (Completed),Completed,2023,Fall 2023,Emory University,60.77
404401,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,7,7,"10995, 11031, 11122, 11051, 11040, 11127, 11128",10/11/23,12/6/23,7:00:00,19:00:00,60,Wed,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,7T: Surgical,Archived (Completed),Completed,2023,Fall 2023,Emory University,60.77
404402,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,7,7,"11074, 11103, 11060, 11006, 11105, 11025, 11106",10/11/23,12/6/23,7:00:00,19:00:00,60,Wed,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,51: Med-Surg,Archived (Completed),Completed,2023,Fall 2023,Emory University,60.77
404408,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Cohort Rotation,6,7,"11052, 11104, 11118, 11022, 11027, 10994",10/14/23,12/9/23,7:00:00,19:00:00,60,Sat,ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 391 - Adult and Geriatric Practicum,6W oncology/hospice,Archived (Completed),Completed,2023,Fall 2023,Emory University,60.77
404409,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,6,7,"11056, 11115, 11038, 11015, 11033, 11037",10/14/23,12/9/23,7:00:00,19:00:00,60,Sat,"ID Missing, ID Missing",No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,6E: CV Stepdown/Heart Transplant,Archived (Completed),Completed,2023,Fall 2023,Emory University,60.77
404412,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,5,7,"11077, 11063, 11054, 11055, 10611",10/14/23,12/9/23,7:00:00,19:00:00,60,Sat,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,7T: Surgical,Archived (Completed),Completed,2023,Fall 2023,Emory University,60.77
404423,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,6,6,"10604, 10529, 10605, 10606, 10614, 10615",8/22/23,10/3/23,7:00:00,19:00:00,60,Tue,ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 392 - Maternity Practicum,42/54: Mother/Baby,Archived (Completed),Completed,2023,Fall 2023,Emory University,60.77
404424,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,5,6,"10357, 10386, 10406, 10359, 10403",8/23/23,10/11/23,7:00:00,19:00:00,60,Wed,2004,No Preceptor Assigned,Perinatal - OB,NRSG 392 - Maternity Practicum,42/54: Mother/Baby,Archived (Completed),Completed,2023,Fall 2023,Emory University,60.77
