Rotation ID,Schools,Sites,Program,Experience,Student Count,Student Slots,Students,Start Date,End Date,Shift Start,Shift End,Total Hours per Person,Days of the Week,Faculty Name,Preceptor Name,Rotation Type,Course,Unit,Status
389526,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Precepted Rotation,0,1,No Students Assigned,6/26/23,7/31/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,PACU,Archived (Completed)
389528,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Precepted Rotation,1,1,10584,6/26/23,7/31/23,0:00,23:59,132,"Fri, Sat, Sun",2009,"ID Missing, ID Missing",Practicum,NRSG 648 MN - Transitions to Nursing Practice,Mother/Baby,Archived (Completed)
389529,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Precepted Rotation,1,1,11200,6/26/23,7/31/23,0:00,23:59,132,"Fri, Sat, Sun",2009,"ID Missing, ID Missing",Practicum,NRSG 648 MN - Transitions to Nursing Practice,Mother/Baby,Archived (Completed)
389531,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Precepted Rotation,1,1,10569,6/26/23,7/31/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",2018,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,NICU,Archived (Completed)
389533,Emory University - SON,Emory Decatur Hospital,Nursing,Precepted Rotation,1,1,10656,6/26/23,7/31/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,NICU,Archived (Denied)
389536,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Precepted Rotation,1,1,10567,6/26/23,7/31/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",2018,"3007, ID Missing",Practicum,NRSG 648 MN - Transitions to Nursing Practice,ICU - 2500,Archived (Completed)
389537,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Precepted Rotation,1,1,10581,6/26/23,7/31/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",2018,"3007, ID Missing",Practicum,NRSG 648 MN - Transitions to Nursing Practice,ICU - 2500,Archived (Completed)
389538,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Precepted Rotation,1,1,10639,6/26/23,7/31/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",2009,"ID Missing, ID Missing",Practicum,NRSG 648 MN - Transitions to Nursing Practice,Behavioral Health (acute) - 1800,Archived (Completed)
389539,Emory University - SON Pre-licensure,Emory Hillandale Hospital,Nursing,Precepted Rotation,0,1,No Students Assigned,6/26/23,7/31/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,Emergency Dept,Archived (Completed)
389540,Emory University - SON Pre-licensure,Emory Hillandale Hospital,Nursing,Precepted Rotation,0,1,No Students Assigned,6/26/23,7/31/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,Emergency Dept,Archived (Completed)
389778,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Precepted Rotation,1,1,11201,5/12/23,6/21/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",2019,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,9T: Bone Marrow Transplant,Archived (Completed)
389779,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Precepted Rotation,1,1,10725,5/12/23,6/21/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",2019,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,9T: Bone Marrow Transplant,Archived (Completed)
389780,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Precepted Rotation,0,1,No Students Assigned,6/26/23,7/31/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,9T: Bone Marrow Transplant,Archived (Completed)
389781,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Precepted Rotation,0,1,No Students Assigned,6/26/23,7/31/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,9T: Bone Marrow Transplant,Archived (Completed)
389926,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Precepted Rotation,1,1,11202,5/12/23,6/21/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",2018,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,2W,Archived (Completed)
389945,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Precepted Rotation,1,1,10572,5/12/23,6/21/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",2018,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,OR,Archived (Completed)
389946,Emory University - SON,Emory Saint Joseph's Hospital,Nursing,Precepted Rotation,0,1,No Students Assigned,5/12/23,6/21/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,OR,Archived (Withdrawn)
389948,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Precepted Rotation,1,1,11203,6/26/23,7/31/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,OR,Archived (Completed)
389949,Emory University - SON,Emory Saint Joseph's Hospital,Nursing,Precepted Rotation,0,1,No Students Assigned,6/26/23,7/31/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,OR,Archived (Withdrawn)
389997,Emory University - SON Pre-licensure,Emory University Orthopaedics and Spine Hospital,Nursing,Precepted Rotation,1,1,10666,5/12/23,6/21/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",2018,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,2-4 floors: Orthopaedics,Archived (Completed)
389998,Emory University - SON Pre-licensure,Emory University Orthopaedics and Spine Hospital,Nursing,Precepted Rotation,1,1,11204,6/26/23,7/31/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",2019,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,2-4 floors: Orthopaedics,Archived (Completed)
390241,Chamberlain College of Nursing - Georgia,Emory Johns Creek Hospital,Nursing,Precepted Rotation,1,1,11205,5/8/23,8/4/23,0:00,23:59,144,,ID Missing,No Preceptor Assigned,Practicum,NR 446/452 - Colaborative and Capstone - Senior Practicum,OR,Archived (Completed)
390243,Chamberlain College of Nursing - Georgia,Emory Saint Joseph's Hospital,Nursing,Precepted Rotation,1,1,11206,5/8/23,8/4/23,0:00,23:59,144,,ID Missing,No Preceptor Assigned,Practicum,NR 446/452 - Colaborative and Capstone - Senior Practicum,OR,Archived (Completed)
390245,Chamberlain College of Nursing - Georgia,Emory Saint Joseph's Hospital,Nursing,Precepted Rotation,1,1,11207,5/8/23,8/4/23,0:00,23:59,144,,ID Missing,No Preceptor Assigned,Practicum,NR 446/452 - Colaborative and Capstone - Senior Practicum,OR,Archived (Completed)
390246,Chamberlain College of Nursing - Georgia,Emory Saint Joseph's Hospital,Nursing,Precepted Rotation,1,1,11208,5/8/23,8/4/23,0:00,23:59,144,,ID Missing,No Preceptor Assigned,Practicum,NR 446/452 - Colaborative and Capstone - Senior Practicum,OR,Archived (Completed)
390247,Chamberlain College of Nursing - Georgia,Emory Saint Joseph's Hospital,Nursing,Precepted Rotation,1,1,11209,5/8/23,8/4/23,0:00,23:59,144,,ID Missing,No Preceptor Assigned,Practicum,NR 446/452 - Colaborative and Capstone - Senior Practicum,OR,Archived (Completed)
390248,Chamberlain College of Nursing - Georgia,Emory University Hospital,Nursing,Precepted Rotation,1,1,11210,5/8/23,8/4/23,0:00,23:59,144,,ID Missing,No Preceptor Assigned,Practicum,NR 446/452 - Colaborative and Capstone - Senior Practicum,OR,Archived (Completed)
390251,Chamberlain College of Nursing - Georgia,Emory Hillandale Hospital,Nursing,Precepted Rotation,1,1,11211,5/8/23,8/4/23,0:00,23:59,144,,ID Missing,No Preceptor Assigned,Practicum,NR 446/452 - Colaborative and Capstone - Senior Practicum,-no preference-,Archived (Completed)
390252,Chamberlain College of Nursing - Georgia,Emory University Hospital Midtown,Nursing,Precepted Rotation,0,1,No Students Assigned,5/8/23,8/4/23,0:00,23:59,144,,ID Missing,No Preceptor Assigned,Practicum,NR 446/452 - Colaborative and Capstone - Senior Practicum,OR: Surgery,Archived (Withdrawn)
390310,Chamberlain College of Nursing - Georgia,Emory Decatur Hospital,Nursing,Precepted Rotation,1,1,11212,5/8/23,8/4/23,0:00,23:59,144,,ID Missing,No Preceptor Assigned,Practicum,NR 446/452 - Colaborative and Capstone - Senior Practicum,-no preference-,Archived (Completed)
390312,Chamberlain College of Nursing - Georgia,Emory Decatur Hospital,Nursing,Precepted Rotation,1,1,10253,5/8/23,8/4/23,0:00,23:59,144,,ID Missing,No Preceptor Assigned,Practicum,NR 446/452 - Colaborative and Capstone - Senior Practicum,-no preference-,Archived (Completed)
390373,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Precepted Rotation,1,1,10724,5/12/23,6/21/23,0:00,23:59,132,"Wed, Thu, Fri, Sat, Sun",2009,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,2D ICU: Neuro,Archived (Completed)
390375,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Precepted Rotation,1,1,10561,6/26/23,7/31/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",2009,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,2D ICU: Neuro,Archived (Completed)
390376,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Precepted Rotation,1,1,10537,5/12/23,6/21/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",2018,"ID Missing, ID Missing, ID Missing",Practicum,NRSG 648 MN - Transitions to Nursing Practice,3E,Archived (Completed)
390380,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Precepted Rotation,1,1,10726,5/12/23,6/21/23,0:00,23:59,132,"Wed, Thu, Fri, Sat, Sun",2020,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,-no preference-,Archived (Completed)
390382,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Precepted Rotation,1,1,10583,6/26/23,7/31/23,0:00,23:59,132,"Wed, Thu, Fri, Sat, Sun",2009,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,-no preference-,Archived (Completed)
390527,Emory University - SON Pre-licensure,Emory University Hospital at Wesley Woods,Nursing,Precepted Rotation,1,1,11213,5/12/23,6/21/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",2009,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,Inpatient Psych,Archived (Completed)
390528,Emory University - SON Pre-licensure,Emory University Hospital at Wesley Woods,Nursing,Precepted Rotation,0,1,No Students Assigned,6/26/23,7/31/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,Inpatient Psych,Archived (Completed)
390649,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Precepted Rotation,1,1,11214,5/12/23,6/21/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",2021,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,11: CV Surgery SD,Archived (Completed)
390662,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Precepted Rotation,0,1,No Students Assigned,6/26/23,7/31/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,11: CV Surgery SD,Archived (Completed)
390694,Emory University - SON,Emory University Hospital Midtown,Nursing,Precepted Rotation,1,1,10584,5/12/23,6/21/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,42/54: Mother/Baby,Archived (Withdrawn)
390696,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Precepted Rotation,1,1,10560,5/12/23,6/21/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",2021,"ID Missing, ID Missing, ID Missing",Practicum,NRSG 648 MN - Transitions to Nursing Practice,42/54: Mother/Baby,Archived (Completed)
390697,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Precepted Rotation,1,1,10545,6/26/23,7/31/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",2018,"ID Missing, ID Missing",Practicum,NRSG 648 MN - Transitions to Nursing Practice,42/54: Mother/Baby,Archived (Completed)
390698,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Precepted Rotation,1,1,10692,6/26/23,7/31/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",2018,"ID Missing, ID Missing, ID Missing",Practicum,NRSG 648 MN - Transitions to Nursing Practice,42/54: Mother/Baby,Archived (Completed)
390849,Chamberlain College of Nursing - Georgia,Emory University Hospital,Nursing,Precepted Rotation,1,1,11215,5/8/23,8/4/23,0:00,23:59,144,,ID Missing,No Preceptor Assigned,Practicum,NR 446/452 - Colaborative and Capstone - Senior Practicum,PACU: Post Op,Archived (Completed)
390920,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Precepted Rotation,1,1,10582,5/12/23,6/21/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",2021,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,ED: Emergency,Archived (Completed)
390927,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Precepted Rotation,1,1,10763,6/26/23,7/31/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,ED: Emergency,Archived (Completed)
390928,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Precepted Rotation,1,1,10637,6/26/23,7/31/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,ED: Emergency,Archived (Completed)
390939,Georgia Gwinnett College,Emory University Hospital at Wesley Woods,Nursing,Cohort Rotation,0,8,No Students Assigned,10/17/23,11/14/23,7:00,15:00,32,"Mon, Tue, Sat, Sun",ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NURS 4020 - Wellness & Illness III,Inpatient Psych,Archived (Completed)
390941,Georgia Gwinnett College,Emory University Hospital at Wesley Woods,Nursing,Cohort Rotation,0,8,No Students Assigned,10/30/23,11/27/23,7:00,15:00,32,"Mon, Tue, Sat, Sun",ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NURS 4020 - Wellness & Illness III,Inpatient Psych,Archived (Denied)
390945,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"10380, 10363, 10362, 10383, 10385, 10360",7/5/23,7/12/23,7:00,19:00,24,Wed,ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NRSG 393 - Mental Health Practicum,Behavioral Health (acute) - 1800,Archived (Completed)
391094,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Precepted Rotation,0,1,No Students Assigned,6/26/23,7/31/23,0:00,23:59,132,"Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,8T North: Oncology,Archived (Completed)
391098,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Precepted Rotation,1,1,10553,6/26/23,7/31/23,0:00,23:59,132,"Fri, Sat, Sun",2009,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,8T South: Hematology/Leukemia,Archived (Completed)
391202,Kennesaw State University - Nursing,Emory University Hospital,Nursing,Precepted Rotation,1,1,11216,6/5/23,7/28/23,0:00,23:59,168,,ID Missing,No Preceptor Assigned,Practicum,4417 - Clinical Practicum,PACU: Post Op,Archived (Completed)
391504,Emory University - SON Pre-licensure,Emory University Hospital at Wesley Woods,Nursing,Cohort Rotation,4,6,"11187, 10461, 11188, 10449",7/23/23,7/30/23,7:00,19:00,24,Sun,ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NRSG 393 Practicum - Mental Health Practicum,Inpatient Psych,Archived (Completed)
391506,Emory University - SON Pre-licensure,Emory University Hospital at Wesley Woods,Nursing,Cohort Rotation,3,8,"10286, 11140, 11131",6/11/23,6/18/23,7:00,19:00,24,Sun,ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NRSG 393 Practicum - Mental Health Practicum,Inpatient Psych,Archived (Completed)
391552,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Precepted Rotation,1,1,10587,5/12/23,6/21/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",2018,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,ED,Archived (Completed)
392753,Herzing University - Online BSN,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,0,16,No Students Assigned,8/10/23,8/11/23,7:00,7:00,24,"Thu, Fri",ID Missing,No Preceptor Assigned,Other (see comments),BSN- NSG 122 - Nursing Fundamentals,4S,Archived (Denied)
393050,University of North Georgia - Nursing,Emory Johns Creek Hospital,Nursing,Cohort Rotation,5,5,"11217, 11218, 11219, 11220, 11221",9/1/23,11/10/23,6:30,18:30,72,Fri,ID Missing,No Preceptor Assigned,Perinatal - OB,N3804 - Nursing Care of the Childbearing Family,"Maternity: M/B, L&D, NICU",Archived (Completed)
393051,University of North Georgia - Nursing,Emory Johns Creek Hospital,Nursing,Cohort Rotation,4,6,"11222, 11223, 11224, 11225",9/8/23,11/17/23,6:30,18:30,72,Fri,ID Missing,No Preceptor Assigned,Perinatal - OB,N3804 - Nursing Care of the Childbearing Family,"Maternity: M/B, L&D, NICU",Archived (Completed)
393237,Kennesaw State University - Nursing,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,11226,5/17/23,6/16/23,0:00,23:59,96,"Wed, Thu, Fri",ID Missing,No Preceptor Assigned,Community,4412 - Community Health,Other (see comments),Archived (Completed)
393238,Kennesaw State University - Nursing,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,11227,6/21/23,7/21/23,0:00,23:59,96,"Wed, Thu, Fri",ID Missing,No Preceptor Assigned,Community,4412 - Community Health,Other (see comments),Archived (Completed)
395159,Georgia State University - SON - Undergraduate,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"11228, 11229, 11230, 11231, 11232, 11233",8/20/23,10/8/23,6:30,19:00,84,Sat,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NURS 3510 - Med Surg,General Surgery - 3400,Archived (Completed)
395212,University of North Georgia - Nursing,Emory Johns Creek Hospital,Nursing,Cohort Rotation,5,6,"11234, 11235, 11236, 11237, 11238",8/28/23,10/2/23,6:30,18:30,72,Mon,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,N3705 - Adult Health I,3rd floor: med-surg,Archived (Completed)
395213,University of North Georgia - Nursing,Emory Johns Creek Hospital,Nursing,Cohort Rotation,5,6,"11234, 11235, 11236, 11237, 11239",10/23/23,12/4/23,6:30,18:30,72,Mon,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,N4405 - Adult Health II,3rd floor: med-surg,Archived (Completed)
395259,Georgia State University - SON - Undergraduate,Emory Decatur Hospital,Nursing,Cohort Rotation,5,6,"11240, 11241, 11242, 11243, 11244",10/14/23,12/5/23,0:00,23:59,84,Sat,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NURS 3510 - Med Surg,General Surgery - 3400,Archived (Completed)
395529,Georgia State University - SON - Undergraduate,Emory Decatur Hospital,Nursing,Cohort Rotation,0,6,No Students Assigned,8/22/23,10/3/23,7:00,19:00,12,Tue,ID Missing,No Preceptor Assigned,Perinatal - OB,NURS 3610 - Childbearing,Mother/Baby,Archived (Denied)
